Region,Nearby,Similar
region-1668,"['region-356', 'region-510', 'region-530', 'region-552', 'region-735', 'region-822', 'region-924', 'region-967', 'region-1008', 'region-1053', 'region-1260', 'region-1520', 'region-1668', 'region-1677', 'region-1783', 'region-1871', 'region-1898', 'region-1947', 'region-2026']",[]
region-1669,"['region-45', 'region-112', 'region-278', 'region-369', 'region-405', 'region-660', 'region-674', 'region-812', 'region-886', 'region-945', 'region-1017', 'region-1091', 'region-1648', 'region-1669', 'region-1674', 'region-1676', 'region-1682', 'region-1732', 'region-1739', 'region-1743', 'region-1935', 'region-1944', 'region-2023']",[]
region-1670,"['region-218', 'region-260', 'region-371', 'region-377', 'region-494', 'region-513', 'region-686', 'region-992', 'region-1426', 'region-1570', 'region-1630', 'region-1643', 'region-1646', 'region-1647', 'region-1662', 'region-1670', 'region-1671', 'region-1684', 'region-1701', 'region-1704', 'region-1721', 'region-1723', 'region-1758', 'region-1872', 'region-1960', 'region-1967', 'region-1998']",[]
region-1671,"['region-371', 'region-377', 'region-686', 'region-1570', 'region-1630', 'region-1643', 'region-1646', 'region-1647', 'region-1662', 'region-1670', 'region-1671', 'region-1684', 'region-1701', 'region-1704', 'region-1723', 'region-1758', 'region-1853', 'region-1872', 'region-1918', 'region-1960', 'region-1998']",[]
region-1672,"['region-1539', 'region-1672', 'region-1875']",[]
region-1673,"['region-101', 'region-338', 'region-362', 'region-452', 'region-520', 'region-521', 'region-526', 'region-624', 'region-667', 'region-668', 'region-698', 'region-1673', 'region-1844', 'region-1863', 'region-1876', 'region-1880', 'region-2025', 'region-2029']",[]
region-1674,"['region-45', 'region-93', 'region-130', 'region-203', 'region-217', 'region-270', 'region-335', 'region-369', 'region-405', 'region-512', 'region-660', 'region-674', 'region-697', 'region-812', 'region-1648', 'region-1669', 'region-1674', 'region-1682', 'region-1732', 'region-1739', 'region-1773', 'region-1850', 'region-2018', 'region-2023']",[]
region-1675,"['region-756', 'region-824', 'region-1093', 'region-1124', 'region-1184', 'region-1228', 'region-1412', 'region-1536', 'region-1560', 'region-1635', 'region-1675', 'region-1967']","['region-1249', 'region-1949', 'region-2033']"
region-1676,"['region-45', 'region-112', 'region-278', 'region-369', 'region-405', 'region-410', 'region-660', 'region-674', 'region-697', 'region-812', 'region-886', 'region-945', 'region-1017', 'region-1091', 'region-1305', 'region-1442', 'region-1477', 'region-1648', 'region-1669', 'region-1676', 'region-1682', 'region-1720', 'region-1732', 'region-1739', 'region-1743', 'region-1850', 'region-1935', 'region-1944']",[]
region-1677,"['region-356', 'region-510', 'region-530', 'region-552', 'region-735', 'region-822', 'region-924', 'region-967', 'region-1008', 'region-1053', 'region-1260', 'region-1520', 'region-1625', 'region-1668', 'region-1677', 'region-1783', 'region-1871', 'region-1898', 'region-1947', 'region-2026']",[]
region-1678,"['region-1678', 'region-1924']",[]
region-1679,"['region-170', 'region-264', 'region-434', 'region-458', 'region-524', 'region-738', 'region-747', 'region-751', 'region-793', 'region-831', 'region-869', 'region-890', 'region-989', 'region-1011', 'region-1114', 'region-1142', 'region-1147', 'region-1157', 'region-1180', 'region-1181', 'region-1291', 'region-1322', 'region-1330', 'region-1679', 'region-1775', 'region-1780', 'region-1937', 'region-1954', 'region-1982', 'region-1985', 'region-2042']","['region-380', 'region-1767']"
region-1680,"['region-1680', 'region-2043']",[]
region-1681,"['region-22', 'region-82', 'region-254', 'region-426', 'region-492', 'region-532', 'region-717', 'region-781', 'region-848', 'region-926', 'region-931', 'region-962', 'region-965', 'region-1409', 'region-1606', 'region-1652', 'region-1681', 'region-1703', 'region-1745', 'region-1746', 'region-1753', 'region-1770', 'region-1794', 'region-1846', 'region-1888', 'region-1906', 'region-2014']",[]
region-1682,"['region-45', 'region-93', 'region-112', 'region-130', 'region-203', 'region-217', 'region-270', 'region-278', 'region-335', 'region-369', 'region-405', 'region-410', 'region-512', 'region-660', 'region-674', 'region-697', 'region-812', 'region-886', 'region-945', 'region-1017', 'region-1091', 'region-1442', 'region-1477', 'region-1648', 'region-1669', 'region-1674', 'region-1676', 'region-1682', 'region-1720', 'region-1732', 'region-1739', 'region-1743', 'region-1773', 'region-1850', 'region-1935', 'region-1944', 'region-2023']","['region-1765', 'region-1773', 'region-1800', 'region-1967']"
region-1683,"['region-1644', 'region-1683', 'region-2006']",[]
region-1684,"['region-686', 'region-1570', 'region-1630', 'region-1643', 'region-1646', 'region-1647', 'region-1659', 'region-1670', 'region-1671', 'region-1684', 'region-1695', 'region-1701', 'region-1704', 'region-1723', 'region-1872', 'region-1918', 'region-1919', 'region-1960', 'region-1998']",['region-2040']
region-1685,"['region-168', 'region-509', 'region-906', 'region-1003', 'region-1055', 'region-1098', 'region-1099', 'region-1227', 'region-1244', 'region-1645', 'region-1685', 'region-1820', 'region-1866', 'region-1930', 'region-2018', 'region-2037']",[]
region-1686,"['region-32', 'region-125', 'region-128', 'region-157', 'region-200', 'region-206', 'region-221', 'region-320', 'region-606', 'region-761', 'region-797', 'region-804', 'region-836', 'region-838', 'region-863', 'region-918', 'region-919', 'region-928', 'region-1044', 'region-1094', 'region-1253', 'region-1657', 'region-1686', 'region-1698', 'region-1728', 'region-1729', 'region-1755', 'region-1881', 'region-1890', 'region-1897', 'region-1918', 'region-1922', 'region-1956']",[]
region-1687,"['region-23', 'region-28', 'region-72', 'region-100', 'region-154', 'region-171', 'region-182', 'region-185', 'region-189', 'region-219', 'region-239', 'region-242', 'region-250', 'region-275', 'region-431', 'region-441', 'region-499', 'region-522', 'region-534', 'region-577', 'region-579', 'region-776', 'region-1687', 'region-1699', 'region-1761', 'region-1777', 'region-1778', 'region-1792', 'region-1832', 'region-2035']",[]
region-1688,"['region-457', 'region-632', 'region-638', 'region-760', 'region-1688', 'region-1746', 'region-1868', 'region-1906', 'region-2014']",[]
region-1689,"['region-2', 'region-13', 'region-15', 'region-25', 'region-92', 'region-127', 'region-1130', 'region-1534', 'region-1689', 'region-1838', 'region-1845', 'region-1854', 'region-2032']",[]
region-1690,"['region-728', 'region-1020', 'region-1067', 'region-1334', 'region-1335', 'region-1465', 'region-1552', 'region-1632', 'region-1690', 'region-1810', 'region-1961', 'region-2025', 'region-2042']",[]
region-1691,"['region-213', 'region-977', 'region-1174', 'region-1298', 'region-1343', 'region-1359', 'region-1363', 'region-1635', 'region-1691', 'region-1715', 'region-1849', 'region-1874', 'region-1919', 'region-1967', 'region-1969', 'region-1998']",[]
region-1692,"['region-420', 'region-429', 'region-744', 'region-1692', 'region-1782', 'region-1883', 'region-1900', 'region-1973', 'region-1992']",[]
region-1693,"['region-849', 'region-901', 'region-936', 'region-971', 'region-1057', 'region-1446', 'region-1613', 'region-1637', 'region-1654', 'region-1693', 'region-1737', 'region-1833', 'region-2027', 'region-2030']",[]
region-1694,"['region-25', 'region-66', 'region-127', 'region-184', 'region-240', 'region-559', 'region-593', 'region-1075', 'region-1694', 'region-1727', 'region-1764', 'region-1854', 'region-1936', 'region-2032']",[]
region-1695,"['region-177', 'region-478', 'region-670', 'region-686', 'region-1086', 'region-1110', 'region-1245', 'region-1269', 'region-1643', 'region-1647', 'region-1659', 'region-1684', 'region-1695', 'region-1701', 'region-1726', 'region-1815', 'region-1872', 'region-1881', 'region-1888', 'region-1918', 'region-1919', 'region-1998', 'region-2014']",[]
region-1696,"['region-876', 'region-1319', 'region-1498', 'region-1511', 'region-1667', 'region-1696', 'region-1749', 'region-1796', 'region-1901', 'region-1907', 'region-2016']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1700', 'region-1716', 'region-1729', 'region-1743', 'region-1749', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1697,"['region-148', 'region-321', 'region-363', 'region-376', 'region-514', 'region-599', 'region-685', 'region-791', 'region-845', 'region-963', 'region-1052', 'region-1071', 'region-1361', 'region-1543', 'region-1548', 'region-1697', 'region-1742', 'region-1805', 'region-1910', 'region-1927', 'region-1991', 'region-2031']",[]
region-1698,"['region-32', 'region-125', 'region-157', 'region-200', 'region-221', 'region-320', 'region-606', 'region-761', 'region-797', 'region-804', 'region-836', 'region-918', 'region-919', 'region-928', 'region-1094', 'region-1253', 'region-1686', 'region-1698', 'region-1728', 'region-1729', 'region-1755', 'region-1881', 'region-1897', 'region-1918', 'region-1922', 'region-1956']",[]
region-1699,"['region-23', 'region-28', 'region-72', 'region-100', 'region-154', 'region-171', 'region-182', 'region-185', 'region-189', 'region-219', 'region-239', 'region-242', 'region-250', 'region-275', 'region-312', 'region-431', 'region-441', 'region-499', 'region-522', 'region-534', 'region-577', 'region-579', 'region-656', 'region-664', 'region-742', 'region-776', 'region-1430', 'region-1433', 'region-1512', 'region-1562', 'region-1575', 'region-1590', 'region-1687', 'region-1699', 'region-1761', 'region-1777', 'region-1778', 'region-1786', 'region-1792', 'region-1818', 'region-1832', 'region-2035']",[]
region-1700,"['region-172', 'region-782', 'region-787', 'region-1511', 'region-1604', 'region-1700', 'region-1749', 'region-1756', 'region-1901', 'region-1907']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1716', 'region-1729', 'region-1743', 'region-1749', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1701,"['region-686', 'region-1630', 'region-1643', 'region-1646', 'region-1647', 'region-1659', 'region-1670', 'region-1671', 'region-1684', 'region-1695', 'region-1701', 'region-1704', 'region-1723', 'region-1815', 'region-1872', 'region-1918', 'region-1919', 'region-1960', 'region-1998']",[]
region-1702,"['region-9', 'region-119', 'region-141', 'region-174', 'region-216', 'region-827', 'region-973', 'region-974', 'region-984', 'region-1196', 'region-1220', 'region-1241', 'region-1251', 'region-1445', 'region-1458', 'region-1544', 'region-1554', 'region-1593', 'region-1640', 'region-1702', 'region-1709', 'region-1842', 'region-1869', 'region-1879', 'region-1886', 'region-1903', 'region-1965']",['region-1769']
region-1703,"['region-22', 'region-60', 'region-63', 'region-82', 'region-254', 'region-426', 'region-532', 'region-771', 'region-781', 'region-803', 'region-848', 'region-907', 'region-962', 'region-999', 'region-1681', 'region-1703', 'region-1736', 'region-1745', 'region-1746', 'region-1770', 'region-1794', 'region-1846', 'region-1906', 'region-2014']","['region-1645', 'region-1777', 'region-1818', 'region-1869']"
region-1704,"['region-91', 'region-234', 'region-331', 'region-371', 'region-377', 'region-570', 'region-576', 'region-1570', 'region-1630', 'region-1643', 'region-1646', 'region-1647', 'region-1662', 'region-1670', 'region-1671', 'region-1684', 'region-1701', 'region-1704', 'region-1723', 'region-1758', 'region-1853', 'region-1856', 'region-1872', 'region-1925', 'region-1960', 'region-1998']",[]
region-1705,"['region-106', 'region-153', 'region-212', 'region-347', 'region-541', 'region-882', 'region-1204', 'region-1641', 'region-1705', 'region-1873', 'region-1933', 'region-1953', 'region-2007', 'region-2012', 'region-2029']",[]
region-1706,"['region-95', 'region-133', 'region-199', 'region-231', 'region-303', 'region-352', 'region-366', 'region-380', 'region-508', 'region-550', 'region-584', 'region-612', 'region-647', 'region-657', 'region-769', 'region-935', 'region-944', 'region-1706', 'region-1710', 'region-1887', 'region-1915', 'region-1928', 'region-1946', 'region-1968', 'region-1996']",[]
region-1707,"['region-129', 'region-152', 'region-396', 'region-444', 'region-611', 'region-613', 'region-619', 'region-702', 'region-711', 'region-833', 'region-852', 'region-900', 'region-983', 'region-996', 'region-1010', 'region-1159', 'region-1216', 'region-1293', 'region-1312', 'region-1499', 'region-1547', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1779', 'region-1856', 'region-1879', 'region-1960', 'region-1965']",[]
region-1708,"['region-1708', 'region-1727', 'region-2032']",[]
region-1709,"['region-421', 'region-829', 'region-1196', 'region-1220', 'region-1445', 'region-1554', 'region-1702', 'region-1709', 'region-1760', 'region-1869', 'region-1886', 'region-1903', 'region-1964', 'region-1965']",[]
region-1710,"['region-95', 'region-133', 'region-194', 'region-199', 'region-231', 'region-303', 'region-352', 'region-366', 'region-380', 'region-508', 'region-550', 'region-584', 'region-612', 'region-647', 'region-657', 'region-769', 'region-935', 'region-944', 'region-1706', 'region-1710', 'region-1887', 'region-1915', 'region-1928', 'region-1946', 'region-1968', 'region-1996']",[]
region-1711,"['region-1711', 'region-2026', 'region-2043']",[]
region-1712,"['region-129', 'region-152', 'region-180', 'region-257', 'region-272', 'region-396', 'region-444', 'region-547', 'region-611', 'region-613', 'region-619', 'region-644', 'region-711', 'region-768', 'region-833', 'region-852', 'region-885', 'region-900', 'region-958', 'region-983', 'region-993', 'region-996', 'region-1010', 'region-1088', 'region-1143', 'region-1162', 'region-1216', 'region-1293', 'region-1307', 'region-1601', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1752', 'region-1779', 'region-1798', 'region-1809', 'region-1825', 'region-1856', 'region-1925', 'region-1960', 'region-1965']",[]
region-1713,"['region-65', 'region-191', 'region-207', 'region-238', 'region-451', 'region-548', 'region-718', 'region-767', 'region-867', 'region-884', 'region-930', 'region-934', 'region-1078', 'region-1085', 'region-1178', 'region-1308', 'region-1333', 'region-1379', 'region-1400', 'region-1427', 'region-1486', 'region-1550', 'region-1557', 'region-1566', 'region-1567', 'region-1578', 'region-1611', 'region-1713', 'region-1737', 'region-1757', 'region-1835', 'region-1908', 'region-1942', 'region-2027']",[]
region-1714,"['region-243', 'region-273', 'region-378', 'region-400', 'region-473', 'region-496', 'region-505', 'region-710', 'region-750', 'region-789', 'region-803', 'region-892', 'region-907', 'region-960', 'region-975', 'region-977', 'region-999', 'region-1002', 'region-1047', 'region-1064', 'region-1095', 'region-1104', 'region-1156', 'region-1164', 'region-1176', 'region-1188', 'region-1207', 'region-1230', 'region-1263', 'region-1277', 'region-1314', 'region-1369', 'region-1370', 'region-1424', 'region-1714', 'region-1718', 'region-1736', 'region-1759', 'region-1762', 'region-1799', 'region-1834', 'region-1846', 'region-1849', 'region-1927', 'region-1969']",[]
region-1715,"['region-213', 'region-977', 'region-1009', 'region-1174', 'region-1298', 'region-1343', 'region-1359', 'region-1363', 'region-1635', 'region-1691', 'region-1715', 'region-1874', 'region-1919', 'region-1967', 'region-1969', 'region-1998']","['region-1874', 'region-1919', 'region-1998']"
region-1716,"['region-99', 'region-123', 'region-349', 'region-375', 'region-402', 'region-462', 'region-518', 'region-538', 'region-560', 'region-779', 'region-808', 'region-1441', 'region-1501', 'region-1716', 'region-1763', 'region-1824', 'region-1848', 'region-1857', 'region-1880', 'region-2025']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1729', 'region-1743', 'region-1749', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1717,"['region-163', 'region-212', 'region-214', 'region-322', 'region-413', 'region-541', 'region-545', 'region-571', 'region-648', 'region-700', 'region-707', 'region-731', 'region-1641', 'region-1717', 'region-1827', 'region-1873', 'region-1876', 'region-1953', 'region-2029']",[]
region-1718,"['region-60', 'region-63', 'region-243', 'region-273', 'region-378', 'region-400', 'region-505', 'region-532', 'region-566', 'region-669', 'region-771', 'region-781', 'region-803', 'region-848', 'region-892', 'region-907', 'region-960', 'region-962', 'region-999', 'region-1064', 'region-1095', 'region-1176', 'region-1188', 'region-1207', 'region-1263', 'region-1277', 'region-1314', 'region-1369', 'region-1370', 'region-1424', 'region-1602', 'region-1714', 'region-1718', 'region-1736', 'region-1745', 'region-1759', 'region-1762', 'region-1794', 'region-1799', 'region-1834', 'region-1843', 'region-1846', 'region-1849', 'region-1906', 'region-1927']",[]
region-1719,"['region-14', 'region-97', 'region-167', 'region-176', 'region-204', 'region-246', 'region-259', 'region-267', 'region-286', 'region-296', 'region-317', 'region-329', 'region-353', 'region-503', 'region-745', 'region-746', 'region-1719', 'region-1725', 'region-1754', 'region-1774', 'region-1781', 'region-1877', 'region-1920', 'region-1952', 'region-1999']",[]
region-1720,"['region-112', 'region-278', 'region-335', 'region-410', 'region-512', 'region-660', 'region-697', 'region-736', 'region-981', 'region-1284', 'region-1288', 'region-1305', 'region-1415', 'region-1442', 'region-1477', 'region-1648', 'region-1676', 'region-1682', 'region-1720', 'region-1732', 'region-1743', 'region-1773', 'region-1812', 'region-1850', 'region-1893', 'region-1896', 'region-1944']",[]
region-1721,"['region-218', 'region-260', 'region-494', 'region-513', 'region-992', 'region-1426', 'region-1570', 'region-1670', 'region-1721', 'region-1967', 'region-1998']","['region-835', 'region-1751', 'region-1753', 'region-1799']"
region-1722,"['region-44', 'region-110', 'region-165', 'region-311', 'region-373', 'region-523', 'region-629', 'region-659', 'region-854', 'region-855', 'region-920', 'region-943', 'region-948', 'region-955', 'region-959', 'region-980', 'region-1050', 'region-1101', 'region-1722', 'region-1797', 'region-1808', 'region-1859', 'region-1930', 'region-1974', 'region-1978', 'region-1984', 'region-2036']","['region-1762', 'region-1805', 'region-1952']"
region-1723,"['region-91', 'region-234', 'region-331', 'region-371', 'region-377', 'region-576', 'region-1570', 'region-1630', 'region-1643', 'region-1646', 'region-1647', 'region-1662', 'region-1670', 'region-1671', 'region-1684', 'region-1701', 'region-1704', 'region-1723', 'region-1758', 'region-1853', 'region-1856', 'region-1872', 'region-1918', 'region-1960', 'region-1998']",[]
region-1724,"['region-27', 'region-108', 'region-233', 'region-299', 'region-391', 'region-392', 'region-464', 'region-486', 'region-498', 'region-865', 'region-1452', 'region-1480', 'region-1487', 'region-1490', 'region-1607', 'region-1609', 'region-1724', 'region-1963', 'region-1970', 'region-2026', 'region-2043']",[]
region-1725,"['region-14', 'region-40', 'region-88', 'region-97', 'region-107', 'region-113', 'region-167', 'region-197', 'region-204', 'region-286', 'region-296', 'region-329', 'region-342', 'region-353', 'region-503', 'region-621', 'region-745', 'region-746', 'region-815', 'region-1719', 'region-1725', 'region-1733', 'region-1774', 'region-1781', 'region-1818', 'region-1832', 'region-1877', 'region-1920', 'region-1952', 'region-1999', 'region-2035']",[]
region-1726,"['region-47', 'region-193', 'region-248', 'region-401', 'region-406', 'region-472', 'region-478', 'region-670', 'region-778', 'region-800', 'region-811', 'region-820', 'region-896', 'region-912', 'region-950', 'region-1056', 'region-1063', 'region-1269', 'region-1500', 'region-1583', 'region-1665', 'region-1695', 'region-1726', 'region-1753', 'region-1815', 'region-1821', 'region-1874', 'region-1888', 'region-1919', 'region-2014']",[]
region-1727,"['region-66', 'region-127', 'region-184', 'region-240', 'region-559', 'region-1075', 'region-1694', 'region-1708', 'region-1727', 'region-1854', 'region-1936', 'region-2032']",[]
region-1728,"['region-118', 'region-173', 'region-200', 'region-256', 'region-307', 'region-581', 'region-631', 'region-761', 'region-797', 'region-804', 'region-918', 'region-919', 'region-986', 'region-1211', 'region-1253', 'region-1309', 'region-1346', 'region-1439', 'region-1467', 'region-1686', 'region-1698', 'region-1728', 'region-1729', 'region-1755', 'region-1894', 'region-1897', 'region-1918', 'region-1922', 'region-1923', 'region-1956']",[]
region-1729,"['region-32', 'region-125', 'region-128', 'region-157', 'region-200', 'region-206', 'region-221', 'region-320', 'region-606', 'region-761', 'region-797', 'region-836', 'region-838', 'region-863', 'region-918', 'region-919', 'region-928', 'region-1044', 'region-1094', 'region-1110', 'region-1253', 'region-1657', 'region-1686', 'region-1698', 'region-1728', 'region-1729', 'region-1755', 'region-1881', 'region-1890', 'region-1918', 'region-1922', 'region-1956']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1716', 'region-1743', 'region-1749', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1936', 'region-1966', 'region-1994']"
region-1730,"['region-36', 'region-122', 'region-315', 'region-334', 'region-433', 'region-447', 'region-461', 'region-489', 'region-529', 'region-563', 'region-582', 'region-644', 'region-646', 'region-679', 'region-749', 'region-768', 'region-810', 'region-813', 'region-885', 'region-940', 'region-958', 'region-993', 'region-1025', 'region-1054', 'region-1088', 'region-1162', 'region-1167', 'region-1177', 'region-1206', 'region-1254', 'region-1255', 'region-1257', 'region-1303', 'region-1307', 'region-1358', 'region-1373', 'region-1502', 'region-1518', 'region-1546', 'region-1582', 'region-1730', 'region-1806', 'region-1825', 'region-1831', 'region-1878', 'region-1894', 'region-1905', 'region-1925', 'region-1931']",[]
region-1731,"['region-5', 'region-59', 'region-62', 'region-89', 'region-131', 'region-140', 'region-149', 'region-164', 'region-187', 'region-210', 'region-223', 'region-229', 'region-236', 'region-241', 'region-361', 'region-436', 'region-504', 'region-511', 'region-575', 'region-1731', 'region-1741', 'region-1778', 'region-1792', 'region-1832', 'region-2035']",[]
region-1732,"['region-45', 'region-93', 'region-112', 'region-130', 'region-203', 'region-217', 'region-270', 'region-278', 'region-335', 'region-369', 'region-405', 'region-512', 'region-660', 'region-674', 'region-697', 'region-812', 'region-886', 'region-945', 'region-1017', 'region-1091', 'region-1648', 'region-1669', 'region-1674', 'region-1676', 'region-1682', 'region-1720', 'region-1732', 'region-1739', 'region-1743', 'region-1773', 'region-1850', 'region-1935', 'region-1944', 'region-2023']","['region-1742', 'region-1802', 'region-1946', 'region-1998', 'region-2003']"
region-1733,"['region-40', 'region-88', 'region-94', 'region-107', 'region-113', 'region-197', 'region-312', 'region-342', 'region-449', 'region-596', 'region-621', 'region-656', 'region-664', 'region-742', 'region-815', 'region-1430', 'region-1433', 'region-1512', 'region-1562', 'region-1575', 'region-1590', 'region-1725', 'region-1733', 'region-1771', 'region-1774', 'region-1777', 'region-1786', 'region-1818', 'region-1832', 'region-1877', 'region-1920', 'region-2035']",[]
region-1734,"['region-96', 'region-230', 'region-507', 'region-634', 'region-754', 'region-898', 'region-970', 'region-1037', 'region-1734', 'region-1941', 'region-1988', 'region-2004']",[]
region-1735,"['region-139', 'region-411', 'region-466', 'region-658', 'region-663', 'region-726', 'region-786', 'region-881', 'region-917', 'region-1038', 'region-1115', 'region-1158', 'region-1182', 'region-1236', 'region-1268', 'region-1276', 'region-1294', 'region-1385', 'region-1469', 'region-1735', 'region-1780', 'region-1897', 'region-1899', 'region-1914', 'region-1923', 'region-1937']",[]
region-1736,"['region-60', 'region-63', 'region-134', 'region-273', 'region-400', 'region-505', 'region-532', 'region-566', 'region-669', 'region-771', 'region-781', 'region-803', 'region-848', 'region-892', 'region-907', 'region-962', 'region-999', 'region-1176', 'region-1188', 'region-1207', 'region-1277', 'region-1369', 'region-1370', 'region-1424', 'region-1602', 'region-1703', 'region-1714', 'region-1718', 'region-1736', 'region-1745', 'region-1762', 'region-1794', 'region-1799', 'region-1800', 'region-1843', 'region-1846', 'region-1906', 'region-1910', 'region-1927']",[]
region-1737,"['region-65', 'region-207', 'region-238', 'region-451', 'region-454', 'region-681', 'region-718', 'region-759', 'region-767', 'region-867', 'region-884', 'region-901', 'region-971', 'region-1057', 'region-1078', 'region-1178', 'region-1308', 'region-1333', 'region-1400', 'region-1446', 'region-1550', 'region-1566', 'region-1567', 'region-1578', 'region-1637', 'region-1654', 'region-1693', 'region-1713', 'region-1737', 'region-1835', 'region-1942', 'region-2027', 'region-2030']",[]
region-1738,"['region-43', 'region-117', 'region-228', 'region-253', 'region-309', 'region-337', 'region-355', 'region-481', 'region-589', 'region-620', 'region-703', 'region-721', 'region-780', 'region-805', 'region-809', 'region-872', 'region-938', 'region-1039', 'region-1105', 'region-1127', 'region-1232', 'region-1271', 'region-1304', 'region-1390', 'region-1398', 'region-1417', 'region-1586', 'region-1738', 'region-1855', 'region-1915', 'region-1962', 'region-1979', 'region-2020', 'region-2033']",[]
region-1739,"['region-45', 'region-93', 'region-112', 'region-130', 'region-203', 'region-217', 'region-270', 'region-278', 'region-335', 'region-369', 'region-405', 'region-512', 'region-660', 'region-674', 'region-697', 'region-812', 'region-860', 'region-886', 'region-945', 'region-1017', 'region-1091', 'region-1648', 'region-1669', 'region-1674', 'region-1676', 'region-1682', 'region-1732', 'region-1739', 'region-1743', 'region-1773', 'region-1850', 'region-1935', 'region-1944', 'region-2018', 'region-2023']",[]
region-1740,"['region-1740', 'region-2034']",[]
region-1741,"['region-5', 'region-59', 'region-62', 'region-89', 'region-131', 'region-140', 'region-149', 'region-164', 'region-187', 'region-210', 'region-223', 'region-229', 'region-236', 'region-241', 'region-361', 'region-436', 'region-504', 'region-511', 'region-575', 'region-1430', 'region-1433', 'region-1731', 'region-1741', 'region-1778', 'region-1792', 'region-1818', 'region-1832', 'region-1920', 'region-2035']",[]
region-1742,"['region-51', 'region-57', 'region-148', 'region-227', 'region-384', 'region-409', 'region-467', 'region-557', 'region-683', 'region-685', 'region-699', 'region-791', 'region-807', 'region-864', 'region-877', 'region-899', 'region-921', 'region-978', 'region-1024', 'region-1052', 'region-1059', 'region-1071', 'region-1186', 'region-1463', 'region-1697', 'region-1742', 'region-1759', 'region-1927', 'region-1969', 'region-2021', 'region-2031']","['region-1732', 'region-1782', 'region-1892', 'region-1912', 'region-1918', 'region-1919', 'region-1998', 'region-2003', 'region-2035', 'region-2040']"
region-1743,"['region-45', 'region-112', 'region-130', 'region-278', 'region-335', 'region-369', 'region-405', 'region-410', 'region-512', 'region-660', 'region-674', 'region-697', 'region-945', 'region-981', 'region-1017', 'region-1284', 'region-1305', 'region-1415', 'region-1442', 'region-1477', 'region-1648', 'region-1669', 'region-1676', 'region-1682', 'region-1720', 'region-1732', 'region-1739', 'region-1743', 'region-1773', 'region-1850', 'region-1893', 'region-1896', 'region-1935', 'region-1944']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1716', 'region-1729', 'region-1749', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1744,"['region-21', 'region-75', 'region-313', 'region-341', 'region-343', 'region-357', 'region-430', 'region-590', 'region-730', 'region-766', 'region-922', 'region-1187', 'region-1300', 'region-1491', 'region-1512', 'region-1549', 'region-1562', 'region-1575', 'region-1576', 'region-1579', 'region-1590', 'region-1744', 'region-1761', 'region-1777', 'region-1786', 'region-1801', 'region-1862', 'region-1908', 'region-2027', 'region-2035']","['region-1891', 'region-1898']"
region-1745,"['region-22', 'region-60', 'region-63', 'region-82', 'region-254', 'region-400', 'region-426', 'region-505', 'region-532', 'region-566', 'region-669', 'region-771', 'region-781', 'region-803', 'region-848', 'region-892', 'region-907', 'region-962', 'region-999', 'region-1176', 'region-1188', 'region-1207', 'region-1277', 'region-1369', 'region-1370', 'region-1424', 'region-1602', 'region-1681', 'region-1703', 'region-1718', 'region-1736', 'region-1745', 'region-1746', 'region-1762', 'region-1770', 'region-1794', 'region-1799', 'region-1800', 'region-1843', 'region-1846', 'region-1906', 'region-1910', 'region-2014']",[]
region-1746,"['region-22', 'region-60', 'region-63', 'region-82', 'region-254', 'region-426', 'region-532', 'region-760', 'region-781', 'region-848', 'region-962', 'region-1681', 'region-1688', 'region-1703', 'region-1745', 'region-1746', 'region-1770', 'region-1794', 'region-1843', 'region-1846', 'region-1906', 'region-2014']",[]
region-1747,"['region-126', 'region-138', 'region-178', 'region-225', 'region-302', 'region-578', 'region-633', 'region-680', 'region-705', 'region-802', 'region-1747', 'region-1860', 'region-1928', 'region-1952', 'region-1968', 'region-1979', 'region-1999']",[]
region-1748,"['region-146', 'region-351', 'region-398', 'region-531', 'region-691', 'region-1620', 'region-1629', 'region-1748', 'region-1752', 'region-1779', 'region-1798', 'region-1809', 'region-1912', 'region-1964', 'region-1965', 'region-1997', 'region-2002']",[]
