Region,Nearby,Similar
南長崎一丁目,"['中井二丁目', '中落合四丁目', '中落合三丁目', '中落合一丁目', '中落合二丁目', '下落合四丁目', '千早一丁目', '千早二丁目', '長崎一丁目', '長崎二丁目', '長崎三丁目', '西池袋四丁目', '南長崎二丁目', '南長崎三丁目', '南長崎四丁目', '目白四丁目', '目白五丁目']",[]
南長崎二丁目,"['西落合三丁目', '西落合一丁目', '中井二丁目', '中落合四丁目', '中落合三丁目', '中落合一丁目', '中落合二丁目', '下落合四丁目', '千早一丁目', '千早二丁目', '千早三丁目', '長崎一丁目', '長崎二丁目', '長崎三丁目', '長崎四丁目', '西池袋四丁目', '南長崎一丁目', '南長崎三丁目', '南長崎四丁目', '南長崎五丁目', '目白五丁目']",[]
南長崎三丁目,"['西落合三丁目', '西落合四丁目', '西落合一丁目', '中井二丁目', '中落合四丁目', '中落合三丁目', '中落合一丁目', '中落合二丁目', '千早一丁目', '千早二丁目', '千早三丁目', '長崎一丁目', '長崎二丁目', '長崎三丁目', '長崎四丁目', '長崎五丁目', '南長崎一丁目', '南長崎二丁目', '南長崎四丁目', '南長崎五丁目', '目白五丁目']",[]
南長崎四丁目,"['西落合二丁目', '西落合三丁目', '西落合四丁目', '西落合一丁目', '中井二丁目', '中落合四丁目', '中落合三丁目', '千早二丁目', '千早三丁目', '長崎二丁目', '長崎三丁目', '長崎四丁目', '長崎五丁目', '南長崎一丁目', '南長崎二丁目', '南長崎三丁目', '南長崎五丁目', '南長崎六丁目']",[]
南長崎五丁目,"['西落合二丁目', '西落合三丁目', '西落合四丁目', '西落合一丁目', '中落合三丁目', '江古田一丁目', '江原町一丁目', '江原町三丁目', '千早三丁目', '長崎二丁目', '長崎三丁目', '長崎四丁目', '長崎五丁目', '長崎六丁目', '南長崎二丁目', '南長崎三丁目', '南長崎四丁目', '南長崎六丁目', '旭丘一丁目', '旭丘二丁目']","['東麻布三丁目', '芝大門一丁目', '門前仲町一丁目', '上北沢五丁目']"
南長崎六丁目,"['西落合二丁目', '西落合三丁目', '西落合四丁目', '江古田一丁目', '江原町一丁目', '江原町三丁目', '千早三丁目', '千早四丁目', '長崎三丁目', '長崎四丁目', '長崎五丁目', '長崎六丁目', '南長崎四丁目', '南長崎五丁目', '旭丘一丁目', '旭丘二丁目']",[]
目白一丁目,"['高田馬場三丁目', '高田馬場四丁目', '下落合一丁目', '下落合三丁目', '下落合二丁目', '高田馬場一丁目', '高田馬場二丁目', '西早稲田三丁目', '目白台一丁目', '目白台二丁目', '雑司が谷一丁目', '雑司が谷二丁目', '雑司が谷三丁目', '高田一丁目', '高田二丁目', '高田三丁目', '西池袋二丁目', '南池袋一丁目', '南池袋三丁目', '南池袋四丁目', '目白二丁目', '目白三丁目', '目白四丁目']",[]
目白二丁目,"['下落合三丁目', '下落合二丁目', '雑司が谷一丁目', '雑司が谷二丁目', '雑司が谷三丁目', '高田一丁目', '高田二丁目', '高田三丁目', '西池袋一丁目', '西池袋二丁目', '西池袋三丁目', '南池袋一丁目', '南池袋二丁目', '南池袋三丁目', '南池袋四丁目', '目白一丁目', '目白三丁目', '目白四丁目']",[]
目白三丁目,"['高田馬場三丁目', '下落合一丁目', '下落合三丁目', '下落合二丁目', '高田馬場二丁目', '雑司が谷三丁目', '高田三丁目', '西池袋一丁目', '西池袋二丁目', '西池袋三丁目', '西池袋四丁目', '西池袋五丁目', '南池袋一丁目', '南池袋二丁目', '南池袋三丁目', '目白一丁目', '目白二丁目', '目白四丁目', '目白五丁目']",[]
目白四丁目,"['中落合二丁目', '下落合四丁目', '下落合三丁目', '下落合二丁目', '千早一丁目', '長崎一丁目', '長崎二丁目', '西池袋一丁目', '西池袋二丁目', '西池袋三丁目', '西池袋四丁目', '西池袋五丁目', '南長崎一丁目', '目白一丁目', '目白二丁目', '目白三丁目', '目白五丁目']",[]
目白五丁目,"['中落合三丁目', '中落合二丁目', '下落合四丁目', '下落合三丁目', '下落合二丁目', '千早一丁目', '長崎一丁目', '長崎二丁目', '西池袋二丁目', '西池袋三丁目', '西池袋四丁目', '西池袋五丁目', '南長崎一丁目', '南長崎二丁目', '南長崎三丁目', '目白三丁目', '目白四丁目']",[]
赤羽一丁目,"['赤羽二丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽南一丁目', '赤羽南二丁目', '岩淵町', '神谷二丁目', '桐ケ丘二丁目', '志茂一丁目', '志茂二丁目', '志茂五丁目', '中十条四丁目', '東十条六丁目']","['新橋二丁目', '西新宿七丁目', '西新宿一丁目', '蒲田五丁目', '渋谷一丁目', '道玄坂二丁目', '阿佐谷北二丁目']"
赤羽二丁目,"['赤羽一丁目', '赤羽三丁目', '赤羽台一丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽南一丁目', '赤羽南二丁目', '岩淵町', '神谷二丁目', '神谷三丁目', '志茂一丁目', '志茂二丁目', '志茂四丁目', '志茂五丁目']",[]
赤羽三丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽北一丁目', '赤羽台一丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '岩淵町', '浮間一丁目', '桐ケ丘二丁目', '志茂五丁目']",[]
赤羽北一丁目,"['赤羽一丁目', '赤羽三丁目', '赤羽北二丁目', '赤羽北三丁目', '赤羽台一丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '岩淵町', '浮間一丁目', '桐ケ丘二丁目']",[]
赤羽北二丁目,"['赤羽北一丁目', '赤羽北三丁目', '赤羽台三丁目', '赤羽台四丁目', '浮間一丁目', '浮間三丁目', '浮間五丁目', '桐ケ丘一丁目', '桐ケ丘二丁目', '小豆沢二丁目', '小豆沢四丁目']",[]
赤羽北三丁目,"['赤羽北一丁目', '赤羽北二丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西五丁目', '赤羽西六丁目', '浮間一丁目', '浮間三丁目', '浮間五丁目', '桐ケ丘一丁目', '桐ケ丘二丁目', '小豆沢一丁目', '小豆沢二丁目', '小豆沢三丁目', '小豆沢四丁目', '蓮沼町']",[]
赤羽台一丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽南一丁目', '赤羽南二丁目', '岩淵町', '桐ケ丘一丁目', '桐ケ丘二丁目', '西が丘一丁目']",[]
赤羽台二丁目,"['赤羽一丁目', '赤羽台一丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽西六丁目', '桐ケ丘一丁目', '桐ケ丘二丁目', '西が丘一丁目', '西が丘三丁目']","['麹町五丁目', '勝どき六丁目', '東榎町', '押上三丁目', '東砂五丁目', '中央町二丁目', '中目黒四丁目', '中町五丁目', '松原四丁目', '弥生町三丁目', '若宮二丁目', '豊島五丁目', '小豆沢四丁目', '宮本町', '千住緑町三丁目', '中央本町五丁目', '東新小岩八丁目', '鹿骨一丁目', '南葛西七丁目']"
赤羽台三丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽北二丁目', '赤羽北三丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台四丁目', '赤羽西一丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽西六丁目', '赤羽南一丁目', '岩淵町', '桐ケ丘一丁目', '桐ケ丘二丁目', '西が丘一丁目']",[]
赤羽台四丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽北二丁目', '赤羽北三丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽西一丁目', '岩淵町', '浮間一丁目', '浮間三丁目', '桐ケ丘一丁目', '桐ケ丘二丁目']",[]
赤羽西一丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽南一丁目', '赤羽南二丁目', '岩淵町', '神谷二丁目', '志茂一丁目', '十条仲原四丁目', '中十条四丁目', '西が丘一丁目', '東十条六丁目']",[]
赤羽西二丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽西一丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽南一丁目', '赤羽南二丁目', '上十条五丁目', '神谷二丁目', '志茂一丁目', '十条仲原二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条三丁目', '中十条四丁目', '西が丘一丁目', '西が丘二丁目', '東十条五丁目', '東十条六丁目']",[]
赤羽西三丁目,"['赤羽一丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽南一丁目', '赤羽南二丁目', '上十条三丁目', '上十条四丁目', '上十条五丁目', '神谷二丁目', '十条仲原一丁目', '十条仲原二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条三丁目', '中十条四丁目', '西が丘一丁目', '西が丘二丁目', '東十条四丁目', '東十条五丁目', '東十条六丁目']",[]
赤羽西四丁目,"['赤羽一丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西五丁目', '赤羽西六丁目', '赤羽南一丁目', '赤羽南二丁目', '上十条五丁目', '桐ケ丘一丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条四丁目', '西が丘一丁目', '西が丘二丁目', '西が丘三丁目', '東十条六丁目']","['豊海町', '湊二丁目', '赤坂七丁目', '白金三丁目', '八広三丁目', '平塚三丁目', '東雪谷五丁目', '桐ケ丘二丁目', '志茂四丁目', '中台二丁目', '柳原一丁目', '東新小岩六丁目']"
赤羽西五丁目,"['赤羽北三丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽西六丁目', '桐ケ丘一丁目', '桐ケ丘二丁目', '西が丘一丁目', '西が丘二丁目', '西が丘三丁目', '小豆沢一丁目', '小豆沢二丁目', '清水町', '蓮沼町']",['東小岩四丁目']
赤羽西六丁目,"['赤羽北三丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽西四丁目', '赤羽西五丁目', '桐ケ丘一丁目', '桐ケ丘二丁目', '西が丘一丁目', '西が丘二丁目', '西が丘三丁目', '小豆沢一丁目', '小豆沢二丁目', '小豆沢四丁目', '泉町', '大原町', '清水町', '蓮沼町', '宮本町']",[]
赤羽南一丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽台一丁目', '赤羽台三丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽南二丁目', '岩淵町', '神谷二丁目', '神谷三丁目', '志茂一丁目', '志茂二丁目', '志茂四丁目', '志茂五丁目', '十条仲原四丁目', '中十条四丁目', '東十条六丁目']",[]
赤羽南二丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽台一丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '赤羽南一丁目', '神谷二丁目', '神谷三丁目', '志茂一丁目', '志茂二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条四丁目', '東十条五丁目', '東十条六丁目']",[]
岩淵町,"['赤羽一丁目', '赤羽二丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽台一丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西一丁目', '赤羽南一丁目', '志茂二丁目', '志茂四丁目', '志茂五丁目']",[]
浮間一丁目,"['赤羽三丁目', '赤羽北一丁目', '赤羽北二丁目', '赤羽北三丁目', '赤羽台四丁目', '浮間二丁目', '浮間三丁目', '浮間四丁目', '浮間五丁目', '桐ケ丘二丁目', '小豆沢四丁目']",[]
浮間二丁目,"['浮間一丁目', '浮間三丁目', '浮間四丁目', '浮間五丁目', '舟渡一丁目', '舟渡二丁目']",[]
浮間三丁目,"['赤羽北二丁目', '赤羽北三丁目', '赤羽台四丁目', '浮間一丁目', '浮間二丁目', '浮間四丁目', '浮間五丁目', '小豆沢二丁目', '小豆沢三丁目', '小豆沢四丁目', '東坂下一丁目']",[]
浮間四丁目,"['浮間一丁目', '浮間二丁目', '浮間三丁目', '浮間五丁目', '小豆沢四丁目', '坂下一丁目', '坂下二丁目', '坂下三丁目', '東坂下一丁目', '東坂下二丁目', '舟渡一丁目', '舟渡二丁目']",[]
浮間五丁目,"['赤羽北二丁目', '赤羽北三丁目', '浮間一丁目', '浮間二丁目', '浮間三丁目', '浮間四丁目', '小豆沢二丁目', '小豆沢三丁目', '小豆沢四丁目', '坂下一丁目', '坂下二丁目', '坂下三丁目', '志村二丁目', '志村三丁目', '東坂下一丁目', '東坂下二丁目', '舟渡一丁目']",[]
王子一丁目,"['王子二丁目', '王子三丁目', '王子四丁目', '王子六丁目', '王子本町一丁目', '王子本町二丁目', '岸町一丁目', '岸町二丁目', '栄町', '滝野川一丁目', '滝野川二丁目', '豊島一丁目', '豊島二丁目', '豊島三丁目', '中十条一丁目', '西ケ原二丁目', '西ケ原三丁目', '西ケ原四丁目', '東十条一丁目', '堀船一丁目', '堀船二丁目', '堀船三丁目']","['日本橋人形町二丁目', '西新宿五丁目', '東五反田一丁目', '西蒲田七丁目', '恵比寿南一丁目', '笹塚一丁目', '中野二丁目', '北大塚二丁目', '南池袋二丁目', '成増二丁目', '金町六丁目']"
王子二丁目,"['王子一丁目', '王子三丁目', '王子四丁目', '王子五丁目', '王子六丁目', '王子本町一丁目', '王子本町二丁目', '岸町一丁目', '岸町二丁目', '十条台一丁目', '滝野川二丁目', '豊島一丁目', '豊島二丁目', '豊島三丁目', '豊島八丁目', '中十条一丁目', '東十条一丁目', '東十条二丁目', '堀船一丁目', '堀船二丁目']",[]
王子三丁目,"['王子一丁目', '王子二丁目', '王子四丁目', '王子五丁目', '王子六丁目', '王子本町一丁目', '王子本町二丁目', '神谷一丁目', '岸町一丁目', '岸町二丁目', '十条台一丁目', '豊島一丁目', '豊島二丁目', '豊島三丁目', '豊島七丁目', '豊島八丁目', '中十条一丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目', '堀船二丁目']","['後楽二丁目', '元浅草三丁目', '久が原三丁目', '西嶺町', '篠崎町四丁目']"
王子四丁目,"['王子一丁目', '王子二丁目', '王子三丁目', '王子五丁目', '王子六丁目', '王子本町二丁目', '神谷一丁目', '岸町一丁目', '岸町二丁目', '十条台一丁目', '豊島一丁目', '豊島二丁目', '豊島三丁目', '豊島七丁目', '豊島八丁目', '中十条一丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目']",[]
王子五丁目,"['王子二丁目', '王子三丁目', '王子四丁目', '王子六丁目', '王子本町二丁目', '神谷一丁目', '神谷二丁目', '神谷三丁目', '岸町一丁目', '岸町二丁目', '豊島一丁目', '豊島三丁目', '豊島七丁目', '豊島八丁目', '中十条一丁目', '中十条二丁目', '中十条三丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目', '東十条四丁目', '東十条五丁目', '新田一丁目', '新田二丁目', '新田三丁目']",['平塚二丁目']
王子六丁目,"['王子一丁目', '王子二丁目', '王子三丁目', '王子四丁目', '王子五丁目', '神谷一丁目', '豊島一丁目', '豊島二丁目', '豊島三丁目', '豊島四丁目', '豊島六丁目', '豊島七丁目', '豊島八丁目', '東十条三丁目', '堀船一丁目', '堀船二丁目', '堀船三丁目', '新田三丁目']",['毛利一丁目']
王子本町一丁目,"['王子一丁目', '王子二丁目', '王子三丁目', '王子本町二丁目', '王子本町三丁目', '岸町一丁目', '岸町二丁目', '栄町', '十条台一丁目', '滝野川一丁目', '滝野川二丁目', '滝野川三丁目', '滝野川四丁目', '滝野川五丁目', '豊島一丁目', '中十条一丁目', '西ケ原二丁目', '東十条一丁目', '堀船一丁目']",[]
王子本町二丁目,"['王子一丁目', '王子二丁目', '王子三丁目', '王子四丁目', '王子五丁目', '王子本町一丁目', '王子本町三丁目', '上十条一丁目', '岸町一丁目', '岸町二丁目', '十条台一丁目', '滝野川二丁目', '滝野川三丁目', '滝野川四丁目', '滝野川五丁目', '中十条一丁目', '東十条一丁目', '東十条二丁目']","['市谷薬王寺町', '上池台二丁目', '北馬込二丁目', '成増一丁目', '成増三丁目']"
王子本町三丁目,"['王子本町一丁目', '王子本町二丁目', '上十条一丁目', '上十条二丁目', '岸町一丁目', '岸町二丁目', '十条台一丁目', '十条台二丁目', '滝野川二丁目', '滝野川三丁目', '滝野川四丁目', '滝野川五丁目', '滝野川六丁目', '中十条一丁目', '板橋一丁目', '板橋四丁目', '加賀一丁目']",[]
上十条一丁目,"['王子本町二丁目', '王子本町三丁目', '上十条二丁目', '上十条三丁目', '上十条四丁目', '岸町一丁目', '岸町二丁目', '十条台一丁目', '十条台二丁目', '十条仲原一丁目', '十条仲原二丁目', '十条仲原三丁目', '中十条一丁目', '中十条二丁目', '中十条三丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目', '東十条四丁目', '加賀一丁目', '加賀二丁目']",[]
上十条二丁目,"['王子本町三丁目', '上十条一丁目', '上十条三丁目', '上十条四丁目', '上十条五丁目', '十条台一丁目', '十条台二丁目', '十条仲原一丁目', '十条仲原二丁目', '十条仲原三丁目', '中十条一丁目', '中十条二丁目', '中十条三丁目', '東十条三丁目', '板橋四丁目', '稲荷台', '加賀一丁目', '加賀二丁目']",[]
上十条三丁目,"['赤羽西三丁目', '上十条一丁目', '上十条二丁目', '上十条四丁目', '上十条五丁目', '十条台一丁目', '十条台二丁目', '十条仲原一丁目', '十条仲原二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条二丁目', '中十条三丁目', '中十条四丁目', '西が丘二丁目', '西が丘三丁目', '稲荷台', '加賀一丁目', '加賀二丁目', '清水町', '仲宿', '本町']",[]
上十条四丁目,"['赤羽西三丁目', '上十条一丁目', '上十条二丁目', '上十条三丁目', '上十条五丁目', '十条台二丁目', '十条仲原一丁目', '十条仲原二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条二丁目', '中十条三丁目', '中十条四丁目', '西が丘一丁目', '西が丘二丁目', '西が丘三丁目', '稲荷台', '加賀一丁目', '加賀二丁目', '清水町', '仲宿', '本町']","['上野桜木一丁目', '西大井五丁目', '鷺宮二丁目']"
上十条五丁目,"['赤羽西二丁目', '赤羽西三丁目', '赤羽西四丁目', '上十条二丁目', '上十条三丁目', '上十条四丁目', '十条仲原一丁目', '十条仲原二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条二丁目', '中十条三丁目', '中十条四丁目', '西が丘一丁目', '西が丘二丁目', '西が丘三丁目', '稲荷台', '加賀二丁目', '清水町', '仲宿', '本町']",[]
上中里一丁目,"['駒込二丁目', '駒込三丁目', '駒込六丁目', '駒込七丁目', '上中里二丁目', '上中里三丁目', '栄町', '昭和町一丁目', '昭和町二丁目', '昭和町三丁目', '田端四丁目', '田端五丁目', '田端六丁目', '中里一丁目', '中里二丁目', '中里三丁目', '西ケ原一丁目', '西ケ原二丁目', '西ケ原三丁目', '東田端二丁目', '堀船一丁目', '堀船二丁目', '堀船三丁目', '西尾久七丁目']",[]
上中里二丁目,"['上中里一丁目', '上中里三丁目', '栄町', '昭和町一丁目', '昭和町二丁目', '昭和町三丁目', '田端三丁目', '田端四丁目', '田端五丁目', '田端六丁目', '田端新町三丁目', '中里一丁目', '中里二丁目', '中里三丁目', '西ケ原一丁目', '西ケ原二丁目', '西ケ原三丁目', '東田端二丁目', '堀船一丁目', '堀船二丁目', '堀船三丁目', '西尾久一丁目', '西尾久二丁目', '西尾久四丁目', '西尾久五丁目', '西尾久七丁目', '西尾久八丁目']",[]
上中里三丁目,"['上中里一丁目', '上中里二丁目', '栄町', '昭和町二丁目', '昭和町三丁目', '西ケ原二丁目', '堀船一丁目', '堀船二丁目', '堀船三丁目', '堀船四丁目', '西尾久七丁目', '西尾久八丁目']","['神田猿楽町二丁目', '東神田一丁目', '赤坂八丁目', '元麻布三丁目', '六本木五丁目', '三田五丁目', '上野桜木二丁目', '東陽五丁目', '三好一丁目', '三宿二丁目', '代々木五丁目', '清水三丁目', '西加平一丁目', '西亀有四丁目']"
神谷一丁目,"['王子三丁目', '王子四丁目', '王子五丁目', '王子六丁目', '神谷二丁目', '神谷三丁目', '豊島八丁目', '中十条三丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目', '東十条四丁目', '東十条五丁目', '東十条六丁目', '新田一丁目', '新田二丁目']",[]
神谷二丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽西三丁目', '赤羽南一丁目', '赤羽南二丁目', '王子五丁目', '神谷一丁目', '神谷三丁目', '志茂一丁目', '志茂二丁目', '志茂三丁目', '志茂四丁目', '十条仲原四丁目', '中十条三丁目', '中十条四丁目', '東十条二丁目', '東十条三丁目', '東十条四丁目', '東十条五丁目', '東十条六丁目']","['小山五丁目', '旗の台四丁目', '田端新町一丁目', '東尾久八丁目', '南篠崎町四丁目']"
神谷三丁目,"['赤羽二丁目', '赤羽南一丁目', '赤羽南二丁目', '王子五丁目', '神谷一丁目', '神谷二丁目', '志茂一丁目', '志茂二丁目', '志茂三丁目', '志茂四丁目', '豊島八丁目', '東十条二丁目', '東十条三丁目', '東十条四丁目', '東十条五丁目', '東十条六丁目', '新田一丁目', '新田二丁目']",[]
岸町一丁目,"['王子一丁目', '王子二丁目', '王子三丁目', '王子四丁目', '王子五丁目', '王子本町一丁目', '王子本町二丁目', '王子本町三丁目', '上十条一丁目', '岸町二丁目', '栄町', '十条台一丁目', '滝野川一丁目', '滝野川二丁目', '滝野川三丁目', '滝野川四丁目', '豊島一丁目', '中十条一丁目', '西ケ原二丁目', '東十条一丁目', '東十条二丁目', '堀船一丁目']",[]
岸町二丁目,"['王子一丁目', '王子二丁目', '王子三丁目', '王子四丁目', '王子五丁目', '王子本町一丁目', '王子本町二丁目', '王子本町三丁目', '上十条一丁目', '岸町一丁目', '十条台一丁目', '滝野川四丁目', '中十条一丁目', '中十条二丁目', '中十条三丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目', '東十条四丁目']",[]
桐ケ丘一丁目,"['赤羽北二丁目', '赤羽北三丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西四丁目', '赤羽西五丁目', '赤羽西六丁目', '桐ケ丘二丁目', '西が丘一丁目', '小豆沢一丁目', '小豆沢二丁目', '小豆沢三丁目', '小豆沢四丁目', '蓮沼町']",[]
桐ケ丘二丁目,"['赤羽一丁目', '赤羽三丁目', '赤羽北一丁目', '赤羽北二丁目', '赤羽北三丁目', '赤羽台一丁目', '赤羽台二丁目', '赤羽台三丁目', '赤羽台四丁目', '赤羽西五丁目', '赤羽西六丁目', '浮間一丁目', '桐ケ丘一丁目', '小豆沢一丁目', '小豆沢二丁目', '小豆沢四丁目']","['豊海町', '湊二丁目', '赤坂七丁目', '白金三丁目', '八広三丁目', '平塚三丁目', '東雪谷五丁目', '赤羽西四丁目', '志茂四丁目', '中台二丁目', '柳原一丁目', '東新小岩六丁目']"
栄町,"['江原町一丁目', '江原町二丁目', '江原町三丁目', '小茂根四丁目', '旭丘一丁目', '旭丘二丁目', '小竹町一丁目', '小竹町二丁目', '桜台一丁目', '桜台二丁目', '桜台三丁目', '豊玉上一丁目', '豊玉上二丁目', '豊玉北一丁目', '豊玉北二丁目', '豊玉北三丁目', '羽沢一丁目', '羽沢二丁目']",[]
志茂一丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽西一丁目', '赤羽西二丁目', '赤羽南一丁目', '赤羽南二丁目', '神谷二丁目', '神谷三丁目', '志茂二丁目', '志茂三丁目', '志茂四丁目', '志茂五丁目', '東十条五丁目', '東十条六丁目', '新田一丁目']","['白河四丁目', '常盤台三丁目']"
志茂二丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽南一丁目', '赤羽南二丁目', '岩淵町', '神谷二丁目', '神谷三丁目', '志茂一丁目', '志茂三丁目', '志茂四丁目', '志茂五丁目']","['東新橋二丁目', '平井一丁目']"
志茂三丁目,"['神谷二丁目', '神谷三丁目', '志茂一丁目', '志茂二丁目', '志茂四丁目', '志茂五丁目', '新田一丁目', '新田二丁目']","['東新橋二丁目', '後楽二丁目', '白山二丁目', '大森東一丁目', '西蒲田二丁目', '西馬込二丁目', '上用賀一丁目', '東中野二丁目', '高松一丁目', '南大塚一丁目', '豊島六丁目', '東十条六丁目', '西日暮里四丁目', '高松一丁目', '梅島一丁目', '平井一丁目']"
志茂四丁目,"['赤羽二丁目', '赤羽南一丁目', '岩淵町', '神谷二丁目', '神谷三丁目', '志茂一丁目', '志茂二丁目', '志茂三丁目', '志茂五丁目', '新田一丁目']","['豊海町', '湊二丁目', '赤坂七丁目', '白金三丁目', '八広三丁目', '平塚三丁目', '東雪谷五丁目', '赤羽西四丁目', '桐ケ丘二丁目', '中台二丁目', '柳原一丁目', '東新小岩六丁目']"
志茂五丁目,"['赤羽一丁目', '赤羽二丁目', '赤羽三丁目', '赤羽南一丁目', '岩淵町', '志茂一丁目', '志茂二丁目', '志茂三丁目', '志茂四丁目']",[]
十条台一丁目,"['王子二丁目', '王子三丁目', '王子四丁目', '王子本町一丁目', '王子本町二丁目', '王子本町三丁目', '上十条一丁目', '上十条二丁目', '上十条三丁目', '岸町一丁目', '岸町二丁目', '十条台二丁目', '十条仲原一丁目', '滝野川二丁目', '滝野川三丁目', '滝野川四丁目', '滝野川五丁目', '中十条一丁目', '中十条二丁目', '中十条三丁目', '東十条一丁目', '東十条二丁目', '東十条三丁目', '板橋四丁目', '加賀一丁目', '加賀二丁目']",[]
十条台二丁目,"['王子本町三丁目', '上十条一丁目', '上十条二丁目', '上十条三丁目', '上十条四丁目', '十条台一丁目', '十条仲原一丁目', '十条仲原二丁目', '滝野川四丁目', '滝野川五丁目', '中十条一丁目', '中十条二丁目', '板橋三丁目', '板橋四丁目', '稲荷台', '加賀一丁目', '加賀二丁目', '仲宿']",['古石場二丁目']
十条仲原一丁目,"['赤羽西三丁目', '上十条一丁目', '上十条二丁目', '上十条三丁目', '上十条四丁目', '上十条五丁目', '十条台一丁目', '十条台二丁目', '十条仲原二丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条一丁目', '中十条二丁目', '中十条三丁目', '中十条四丁目', '西が丘二丁目', '東十条三丁目', '東十条四丁目', '東十条五丁目', '稲荷台', '加賀一丁目', '加賀二丁目']",[]
十条仲原二丁目,"['赤羽西二丁目', '赤羽西三丁目', '上十条一丁目', '上十条二丁目', '上十条三丁目', '上十条四丁目', '上十条五丁目', '十条台二丁目', '十条仲原一丁目', '十条仲原三丁目', '十条仲原四丁目', '中十条二丁目', '中十条三丁目', '中十条四丁目', '西が丘一丁目', '西が丘二丁目', '東十条三丁目', '東十条四丁目', '東十条五丁目', '東十条六丁目', '稲荷台', '加賀二丁目']",[]
