ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region,BA_ID,BA
8551009542,Athena,Athena,40.7675886,-73.9224983,recreation,arts_venue,art_display_venue,,1432,Queens,Astoria (Central),52.0,401
8551036569,Orangetheory Fitness,Orangetheory Fitness,40.7626569,-73.9246054,sports,sports_facility,casual_excercise_facility,Q25005163,2077,Queens,Astoria (Central),52.0,401
8551226979,Daly's Pub,Doyle's Pub,40.7623557,-73.9253272,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,2077,Queens,Astoria (Central),52.0,401
8551281291,Casper,Casper,40.7612975,-73.9686773,shopping,household_goods_shop,furniture_and_appliance_shop,Q20539294,99,Manhattan,East Midtown-Turtle Bay,57.0,106
8551281297,Santander,Santander,40.7613464,-73.968648,life_service,financial_service,bank,Q5835668,99,Manhattan,East Midtown-Turtle Bay,57.0,106
8551295310,Just Salad,Just Salad,40.7598118,-73.969756,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q23091823,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551295312,Starbucks,Starbucks,40.7594589,-73.9700026,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551295314,Cohen's Fashion Optical,Cohen's Fashion Optical,40.7598369,-73.9701317,medical,medical_practice,specialist_practice,Q5141313,84,Manhattan,East Midtown-Turtle Bay,60.0,105
8551295315,Subway,Subway,40.7607398,-73.9694695,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,99,Manhattan,East Midtown-Turtle Bay,60.0,105
8551326217,USPS,United States Postal Service,40.7597521,-73.9701155,life_service,postal_service,post_box,Q668687,84,Manhattan,East Midtown-Turtle Bay,60.0,105
8551326219,USPS,United States Postal Service,40.7601302,-73.9695739,life_service,postal_service,post_box,Q668687,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551326224,AT&T,AT&T,40.7599982,-73.9696013,shopping,miscellaneous_store,electronics_shop,Q298594,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468884,T-Mobile,T-Mobile,40.753684,-73.9745903,shopping,miscellaneous_store,electronics_shop,Q327634,74,Manhattan,East Midtown-Turtle Bay,60.0,105
8551468886,Citi Bike - East 44th Street & Lexington Avenue,Citi Bike,40.7526077,-73.9749431,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,74,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468887,Paris Baguette,Paris Baguette,40.7575892,-73.9713601,food_and_beverage,dessert_shop,bread_shop,Q62605260,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468889,Starbucks,Starbucks,40.7567499,-73.9726202,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,84,Manhattan,East Midtown-Turtle Bay,60.0,105
8551468890,USPS,United States Postal Service,40.7534313,-73.9744724,life_service,postal_service,post_box,Q668687,74,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468891,Juice Generation,Juice Generation,40.7579528,-73.9710489,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468893,AT&T,AT&T,40.7525288,-73.9750326,shopping,miscellaneous_store,electronics_shop,Q298594,74,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468894,Duane Reade,Duane Reade,40.7572029,-73.9716548,medical,medical_retail,pharmacy,Q5310380,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468895,USPS,United States Postal Service,40.7538586,-73.9741481,life_service,postal_service,post_box,Q668687,74,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468897,NYSC,NYSC,40.7569768,-73.9712966,sports,sports_facility,casual_excercise_facility,,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468900,Cohen's Fashion Optical,Cohen's Fashion Optical,40.7548348,-73.9737772,medical,medical_practice,specialist_practice,Q5141313,74,Manhattan,East Midtown-Turtle Bay,60.0,105
8551468902,Starbucks,Starbucks,40.7522546,-73.9752551,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,74,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468905,USPS,United States Postal Service,40.7527921,-73.9749402,life_service,postal_service,post_box,Q668687,74,Manhattan,East Midtown-Turtle Bay,57.0,106
8551468906,The Mill,The Mill,40.7575379,-73.9714053,food_and_beverage,raw_food_and_beverage_shop,raw_meat_shop,,84,Manhattan,East Midtown-Turtle Bay,57.0,106
8551640061,Juice Generation,Juice Generation,40.7514075,-73.9764378,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,62,Manhattan,Murray Hill-Kips Bay,60.0,105
8551640071,Gregorys Coffee,Gregorys Coffee,40.7514356,-73.9764854,food_and_beverage,beverage_shop,coffee_and_tea_shop,,62,Manhattan,Murray Hill-Kips Bay,60.0,105
8566992154,USPS,United States Postal Service,40.7577557,-73.945578,life_service,postal_service,post_box,Q668687,1439,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8566992155,USPS,United States Postal Service,40.7674175,-73.9358715,life_service,postal_service,post_box,Q668687,1418,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8566992161,USPS,United States Postal Service,40.7605167,-73.9432599,life_service,postal_service,post_box,Q668687,1413,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8566992162,Citi Bike - Vernon Bl & 31 Av,Citi Bike,40.7692265,-73.9354732,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1437,Queens,Old Astoria-Hallets Point,52.0,401
8567060224,Vans,Vans,40.750399,-73.9896635,shopping,fashion_shop,shoe_shop,Q1135366,85,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
8567060226,USPS,United States Postal Service,40.7511771,-73.9906382,life_service,postal_service,post_box,Q668687,94,Manhattan,Midtown-Times Square,60.0,105
8568005076,Tacos Morelos,Tacos Morelos,40.6762793,-73.9804938,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,639,Brooklyn,Park Slope,42.0,306
8568834186,Old Navy,Old Navy,40.8616585,-73.8928205,shopping,fashion_shop,clothes_shop,Q2735242,2003,Bronx,Fordham Heights,45.0,205
8568834187,Metro by T-Mobile,Metro by T-Mobile,40.8620375,-73.892013,shopping,miscellaneous_store,electronics_shop,Q1925685,2166,Bronx,University Heights (North)-Fordham,46.0,207
8568936775,Dollar Tree,Dollar Tree,40.8576489,-73.8909206,shopping,general_store,general_goods_store,Q5289230,489,Bronx,Belmont,32.0,206
8569030623,Citi Bike,Citi Bike,40.7349654,-73.9919756,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,44,Manhattan,Greenwich Village,10.0,102
8569380097,GameStop,GameStop,40.838091,-73.8842894,shopping,hobby_shop,digital_media_shop,Q202210,335,Bronx,Crotona Park East,26.0,203
8569380120,GNC,GNC,40.8380507,-73.8843313,food_and_beverage,food_and_beverage_shop,healthy_food_shop,Q4808595,335,Bronx,Crotona Park East,26.0,203
8569380142,Subway,Subway,40.8380017,-73.8843576,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,335,Bronx,Crotona Park East,26.0,203
8570020907,Pips,Pipo's,40.6907984,-73.9957671,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,556,Brooklyn,Brooklyn Heights,19.0,302
8570222327,Dunkin' Donuts/Baskin Robbins,Dunkin' Donuts/Baskin Robbins,40.6843335,-73.9786466,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,572,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
8571541076,Sabor A Mexico,Sabor A Mexico,40.7795643,-73.9471823,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,139,Manhattan,Upper East Side-Yorkville,8.0,108
8572129657,Apple Bank,Apple Bank,40.8275001,-73.9259036,life_service,financial_service,bank,Q4781125,2128,Bronx,Concourse-Concourse Village,22.0,204
8572129658,Dunkin',Dunkin',40.8274768,-73.9258037,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,2128,Bronx,Concourse-Concourse Village,22.0,204
8572129661,Bliss Beauty,Bliss Beauty Salon,40.8273865,-73.9255073,shopping,fashion_shop,cosmetics_shop,,2128,Bronx,Concourse-Concourse Village,22.0,204
8572129666,Chase,Chase,40.8271856,-73.9249447,life_service,financial_service,bank,Q524629,2128,Bronx,Concourse-Concourse Village,22.0,204
8572129668,USPS,United States Postal Service,40.82718,-73.9246054,life_service,postal_service,post_box,Q668687,2128,Bronx,Concourse-Concourse Village,22.0,204
8572129672,Boost Mobile,Boost Mobile,40.8270998,-73.9245095,shopping,miscellaneous_store,electronics_shop,Q4943790,2128,Bronx,Concourse-Concourse Village,22.0,204
8572513373,Trek,Trek,40.7210737,-73.8453876,sports,sporting_goods_shop,sporting_equipment_shop,Q1067617,1816,Queens,Forest Hills,34.0,406
8572566493,The Vitamin Shoppe,The Vitamin Shoppe,40.7212407,-73.8443053,food_and_beverage,food_and_beverage_shop,healthy_food_shop,Q7772938,1816,Queens,Forest Hills,34.0,406
8572644586,Tiny Purple Pantry,Tiny Purple Pantry,40.6702071,-73.9917883,medical,social_facility,general_social_facility,,632,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8572648521,Orangetheory Fitness,Orangetheory Fitness,40.7209037,-73.845507,sports,sports_facility,casual_excercise_facility,Q25005163,1816,Queens,Forest Hills,34.0,406
8572666754,Numero 28,Numero 28,40.7208783,-73.8455212,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1816,Queens,Forest Hills,34.0,406
8575778422,Santander,Santander,40.7611764,-73.930778,life_service,financial_service,bank,Q5835668,1420,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8575778429,USPS,United States Postal Service,40.7613694,-73.9305683,life_service,postal_service,post_box,Q668687,1418,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8576802819,USPS,United States Postal Service,40.7486287,-73.9494749,life_service,postal_service,post_box,Q668687,1399,Queens,Long Island City-Hunters Point,58.0,402
8576802825,Citi Bike,Citi Bike,40.7479782,-73.9459477,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1399,Queens,Long Island City-Hunters Point,58.0,402
8576810357,USPS,United States Postal Service,40.7104283,-73.9469529,life_service,postal_service,post_box,Q668687,954,Brooklyn,East Williamsburg,64.0,301
8576810364,Citi Bike - Leonard St / Maujer St,Citi Bike,40.7104308,-73.9469783,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,954,Brooklyn,East Williamsburg,64.0,301
8576813000,Citi Bike,Citi Bike,40.6590994,-73.9885141,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2144,Brooklyn,Green-Wood Cemetery,55.0,307
8583567930,Royal Seafood,Royal Seafood,40.5762215,-73.9696198,food_and_beverage,raw_food_and_beverage_shop,raw_seafood_shop,,832,Brooklyn,Coney Island-Sea Gate,47.0,313
8583945313,USPS,United States Postal Service,40.5802759,-73.9672909,life_service,postal_service,post_box,Q668687,841,Brooklyn,Brighton Beach,47.0,313
8589946816,Citi Bike,Citi Bike,40.7578036,-73.9076469,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1499,Queens,Astoria (East)-Woodside (North),52.0,401
8590000619,Citi Bike - Broadway & 51st Street,Citi Bike,40.7541572,-73.9089012,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1596,Queens,Astoria (East)-Woodside (North),52.0,401
8591427694,Staples,Staples,40.6988764,-73.8150506,shopping,books_and_stationery_shop,stationery_shop,Q785943,1480,Queens,Richmond Hill,35.0,409
8592591993,Tacos El Brother,Tacos El Bronco,40.6669264,-73.9882535,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,645,Brooklyn,Park Slope,42.0,306
8593615314,Bank of America,Bank of America,40.7592012,-73.9656945,life_service,financial_service,bank,Q487907,93,Manhattan,East Midtown-Turtle Bay,57.0,106
8593804539,Citi Bike,Citi Bike,40.7595282,-73.9270696,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1426,Queens,Astoria (Central),52.0,401
8595235450,Citi Bike - 31 Av / 30 St,Citi Bike,40.764697,-73.9239865,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1428,Queens,Astoria (Central),52.0,401
8599156680,Citi Bike - 35 Av / 31 St,Citi Bike,40.7581991,-73.928314,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1424,Queens,Astoria (Central),52.0,401
8599156712,The Children's Place,The Children's Place,40.7598945,-73.9180395,shopping,fashion_shop,clothes_shop,Q3520257,1492,Queens,Astoria (East)-Woodside (North),52.0,401
8599211041,Citi Bike - 32nd Street & 30th Avenue,Citi Bike,40.7663762,-73.920644,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1428,Queens,Astoria (Central),52.0,401
8599861743,Gulf,Gulf,40.8399279,-73.871271,transportation,vehicle_maintenance,vehicle_fuel_station,Q5617505,2266,Bronx,Pelham Parkway-Van Nest,39.0,211
8600512810,USPS,United States Postal Service,40.847622,-73.8668512,life_service,postal_service,post_box,Q668687,389,Bronx,Pelham Parkway-Van Nest,39.0,211
8600565943,Citi Bike - Beck St / Leggett Av,Citi Bike,40.8151051,-73.899898,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,290,Bronx,Longwood,40.0,202
8600565944,Citi Bike - Prospect Av / E 151 St,Citi Bike,40.8142993,-73.9039232,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,289,Bronx,Melrose,21.0,201
8600565945,Citi Bike - Southern Bl / E 149 St,Citi Bike,40.8118981,-73.9042329,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,290,Bronx,Longwood,21.0,201
8600565946,Citi Bike - E 163 St / Tiffany St,Citi Bike,40.8211161,-73.895101,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,294,Bronx,Longwood,40.0,202
8602600487,Citi Bike - Prospect Av / E 167 St,Citi Bike,40.8262954,-73.8987414,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,310,Bronx,Longwood,40.0,202
8602649342,Ortiz,Ortiz,40.8116137,-73.904581,life_service,general_service,funeral_service,,331,Bronx,Mott Haven-Port Morris,21.0,201
8608699115,Citi Bike,Citi Bike,40.6654695,-73.993065,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,650,Brooklyn,Sunset Park (West),55.0,307
8612076145,Citi Bike - Ditmars Boulevard & 19th Street,Citi Bike,40.7812872,-73.9181358,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1447,Queens,Astoria Park,52.0,401
8612076146,Citi Bike - 20th Avenue & Shore Boulevard,Citi Bike,40.7860224,-73.9151119,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2287,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8612076147,Citi Bike - 21st Avenue & Shore Boulevard,Citi Bike,40.7839525,-73.917064,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1452,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8612076148,Citi Bike - 19 St / 24 Av,Citi Bike,40.7775992,-73.9223398,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1445,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8612091308,Citi Bike - 24th Avenue & 26th Street,Citi Bike,40.7746576,-73.9186218,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1445,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8613813412,Wholesome Farms Market,Wholesome Farms Market,40.6835038,-73.9677243,shopping,general_store,supermarket,,696,Brooklyn,Clinton Hill,19.0,302
8613851355,The Coffee Bean & Tea Leaf,The Coffee Bean & Tea Leaf,40.6859913,-73.9731215,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q1141384,680,Brooklyn,Fort Greene,19.0,302
8613851356,Duane Reade,Duane Reade,40.6896115,-73.9823638,medical,medical_retail,pharmacy,Q5310380,567,Brooklyn,Fort Greene,19.0,302
8614943061,USPS,United States Postal Service,40.7471933,-73.9950067,life_service,postal_service,post_box,Q668687,77,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
8614943064,Baskin-Robbins,Baskin-Robbins,40.7461914,-73.9938632,food_and_beverage,dessert_shop,confectionery_shop,Q584601,77,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
8614943066,Citi Bike,Citi Bike,40.7479801,-73.9966453,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,79,Manhattan,Chelsea-Hudson Yards,59.0,104
8614943071,Dunkin',Dunkin',40.7461801,-73.9938802,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,77,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
8614943095,USPS,United States Postal Service,40.7492408,-73.9920749,life_service,postal_service,post_box,Q668687,85,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
8616071893,Citi Bike,Citi Bike,40.653362,-73.9762868,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,953,Brooklyn,Windsor Terrace-South Slope,55.0,307
8617534012,A Matter of Health,A Matter of Health,40.7681329,-73.9560819,food_and_beverage,raw_food_and_beverage_shop,raw_meat_shop,,111,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8617784312,Citi Bike - North 6th Street & Bedford Avenue,Citi Bike,40.717484,-73.9585604,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,993,Brooklyn,Williamsburg,64.0,301
8620121510,Citi Bike - Clinton St / 4 Pl,Citi Bike,40.6783401,-74.0001448,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2011,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8620121511,Citi Bike - Clinton Street & Cadman Plaza West,Citi Bike,40.6962862,-73.9914527,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2120,Brooklyn,Brooklyn Heights,19.0,302
8620121514,Citi Bike - Kane St / Clinton St,Citi Bike,40.68621,-73.9964654,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,576,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8620160018,Citi Bike - Degraw Street & Smith Street,Citi Bike,40.6829439,-73.9932448,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,604,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8620160028,Citi Bike - Richard Street at Coffey Park,Citi Bike,40.6777337,-74.0093588,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,609,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8620160041,Citi Bike - Richard Street & Delevan Street,Citi Bike,40.6793976,-74.007904,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2010,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8620160047,Citi Bike - Court Street & State Street,Citi Bike,40.6902301,-73.9920511,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,557,Brooklyn,Brooklyn Heights,19.0,302
8620160048,Citi Bike - Court Street & Nelson Street,Citi Bike,40.6763776,-73.998723,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,585,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8620160055,Citi Bike - Dwight St / Van Dyke St,Citi Bike,40.673621,-74.0120137,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,586,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8621959342,Citi Bike - Carroll Street & Bond Street,Citi Bike,40.6786035,-73.990315,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,585,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8621959353,Citi Bike - 2nd Avenue & 9th Street,Citi Bike,40.6724714,-73.9933582,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,632,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8621959356,Citi Bike - Smith Street & West 9th Street,Citi Bike,40.6746318,-73.9978932,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,585,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8621959382,Citi Bike - Columbia Street & West 9th Street,Citi Bike,40.6769915,-74.0064766,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,609,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8622014606,Citi Bike - Bergen Street & Smith Street,Citi Bike,40.6867551,-73.9906535,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,599,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
8622014607,Citi Bike - Carroll Street & Smith Street,Citi Bike,40.6806296,-73.9948296,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,604,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8622014614,Citi Bike - Henry Street & West 9th Street,Citi Bike,40.6764587,-74.0030627,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,609,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8622093300,Citi Bike - Eastern Parkway & Washington Avenue,Citi Bike,40.6716512,-73.9631544,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2311,Brooklyn,Prospect Park,62.0,355
8622124423,Citi Bike - Hanson Place & Atlantic Terminal,Citi Bike,40.6850706,-73.9777578,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,568,Brooklyn,Fort Greene,19.0,302
8622598771,Starbucks,Starbucks,40.7197454,-73.9991307,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,33,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
8622708693,Citi Bike - 20th Avenue & 21st Street,Citi Bike,40.7840446,-73.9122611,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2287,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8622708698,Citi Bike - 21st Street & 21st Avenue,Citi Bike,40.782455,-73.9145484,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1452,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8622708699,Citi Bike - 20th Avenue & 31st Street,Citi Bike,40.7796315,-73.9060199,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2287,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8622708704,Citi Bike - 31st Street & 21st Avenue,Citi Bike,40.7781078,-73.9084481,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1457,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8622749691,Champion Pizza,Champion Pizza,40.7215851,-73.9972327,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,31,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
8627158478,USPS,United States Postal Service,40.7706077,-73.9568628,life_service,postal_service,post_box,Q668687,121,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8627158483,Citi Bike,Citi Bike,40.7727911,-73.9557626,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,121,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8627158486,USPS,United States Postal Service,40.7699599,-73.9573372,life_service,postal_service,post_box,Q668687,111,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8627158488,Citi Bike,Citi Bike,40.7710777,-73.9575205,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,121,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8627158489,Chenille Cleaners,Chenille Cleaners,40.7711267,-73.9569024,life_service,household_service,laundromat,,121,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8627158498,The Dermatology Specialists,The Dermatology Specialists,40.7703134,-73.9574989,medical,medical_practice,general_practice,,121,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8627283438,Citi Bike,Citi Bike,40.7747759,-73.9542414,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,126,Manhattan,Upper East Side-Yorkville,8.0,108
8630401985,Visionary Optics,Visionary Optics,40.7731163,-73.9579098,medical,medical_practice,specialist_practice,,121,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8632743394,Pret A Manger,Pret A Manger,40.7655576,-73.9765642,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q2109109,2308,Manhattan,Midtown-Times Square,60.0,105
8640802190,Citi Bike - 31 Av / Steinway St,Citi Bike,40.7613186,-73.9169138,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1486,Queens,Astoria (East)-Woodside (North),52.0,401
8640802195,Bareburger,Bareburger,40.7633621,-73.9211204,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1428,Queens,Astoria (Central),52.0,401
8641884273,Wells Fargo,Wells Fargo,40.8870532,-73.9073165,life_service,financial_service,bank,Q744149,432,Bronx,Riverdale-Spuyten Duyvil,43.0,208
8641945533,Citi Bike - Ocean Parkway & Church Avenue,Citi Bike,40.6446505,-73.9745738,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,944,Brooklyn,Kensington,50.0,312
8641974064,Citi Bike - East 3rd Street & Church Avenue,Citi Bike,40.6438398,-73.9774496,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,946,Brooklyn,Kensington,50.0,312
8641974065,Citi Bike - Albemarle Road & McDonald Avenue,Citi Bike,40.6450851,-73.979675,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,946,Brooklyn,Kensington,50.0,312
8641974066,Citi Bike - Dahill Road & 12th Avenue,Citi Bike,40.6458972,-73.9809607,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,948,Brooklyn,Kensington,50.0,312
8641974067,Citi Bike,Citi Bike,40.6515096,-73.9721293,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2311,Brooklyn,Prospect Park,62.0,355
8641974068,Citi Bike,Citi Bike,40.6527758,-73.9726041,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2311,Brooklyn,Prospect Park,62.0,355
8641974069,Citi Bike,Citi Bike,40.654877,-73.9732278,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2311,Brooklyn,Prospect Park,62.0,355
8641974070,Citi Bike,Citi Bike,40.6599982,-73.9775686,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2311,Brooklyn,Prospect Park,62.0,355
8642018461,Baya Bar,Baya Bar,40.686993,-73.9754097,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,568,Brooklyn,Fort Greene,19.0,302
8644302518,Los Tacos No. 1,Los Tacos No. 1,40.7143494,-74.0086532,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,8,Manhattan,Tribeca-Civic Center,11.0,101
8644307517,Starbucks,Starbucks,40.7137611,-74.009094,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,8,Manhattan,Tribeca-Civic Center,11.0,101
8644307717,Little Italy Pizza,Little Italy Pizza,40.7151155,-74.0080403,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,8,Manhattan,Tribeca-Civic Center,11.0,101
8644420811,Able Nail Spa,Apple Nail Spa,40.7819744,-73.9484594,shopping,fashion_shop,cosmetics_shop,,143,Manhattan,Upper East Side-Yorkville,8.0,108
8644426520,Auto Care East,Auto Care Center,40.7833028,-73.9485794,transportation,vehicle_maintenance,vehicle_repair_shop,,146,Manhattan,Upper East Side-Yorkville,8.0,108
8648127117,Todd Snyder,Todd Snyder,40.7194744,-74.0058984,shopping,fashion_shop,clothes_shop,,23,Manhattan,Tribeca-Civic Center,11.0,101
8648127119,HSBC,HSBC,40.7162462,-74.0090041,life_service,financial_service,bank,Q190464,23,Manhattan,Tribeca-Civic Center,11.0,101
8648142617,TD Bank,TD Bank,40.7159769,-74.0108361,life_service,financial_service,bank,Q7669891,8,Manhattan,Tribeca-Civic Center,11.0,101
